year,province,sigungu,kosis_region_code,service_type,benefit_users,provider_count_used,service_days,benefit_cost_thousand_krw,nhis_payment_thousand_krw
2013,대구,달성군,15350AC400C108,계,1389.0,528.0,322021.0,14006815.0,12455823.0
2013,대구,달성군,15350AC400C108,노인요양공동생활가정,152.0,78.0,29184.0,1291183.0,1089776.0
2013,대구,달성군,15350AC400C108,노인요양시설,615.0,108.0,167398.0,8001551.0,7213251.0
2013,대구,달성군,15350AC400C108,노인요양시설(구법),2.0,2.0,44.0,1561.0,1251.0
2013,대구,달성군,15350AC400C108,노인요양시설(단기보호전환),1.0,1.0,90.0,3696.0,2957.0
2013,대구,달성군,15350AC400C108,노인전문요양시설(구법),166.0,19.0,6998.0,295868.0,265786.0
2013,대구,달성군,15350AC400C108,단기보호,33.0,12.0,1783.0,66110.0,58383.0
2013,대구,달성군,15350AC400C108,방문간호,6.0,3.0,159.0,6366.0,5555.0
2013,대구,달성군,15350AC400C108,방문목욕,132.0,68.0,2990.0,129825.0,113762.0
2013,대구,달성군,15350AC400C108,방문요양,580.0,229.0,99437.0,3358070.0,2953039.0
2013,대구,달성군,15350AC400C108,복지용구,478.0,85.0,0.0,371089.0,326273.0
2013,대구,달성군,15350AC400C108,주야간보호,111.0,32.0,13938.0,481496.0,425790.0
2013,대구,동구,15350AC400C102,계,2971.0,826.0,677624.0,28022931.0,24928960.0
2013,대구,동구,15350AC400C102,노인요양공동생활가정,328.0,121.0,63785.0,2829149.0,2435556.0
2013,대구,동구,15350AC400C102,노인요양시설,855.0,150.0,225595.0,10735770.0,9544283.0
2013,대구,동구,15350AC400C102,노인요양시설(구법),10.0,5.0,957.0,34699.0,28258.0
2013,대구,동구,15350AC400C102,노인요양시설(단기보호전환),31.0,7.0,2796.0,107872.0,89166.0
2013,대구,동구,15350AC400C102,노인전문요양시설(구법),262.0,28.0,8087.0,371815.0,342181.0
2013,대구,동구,15350AC400C102,단기보호,90.0,36.0,4358.0,153949.0,132749.0
2013,대구,동구,15350AC400C102,방문간호,59.0,14.0,1672.0,66122.0,58376.0
2013,대구,동구,15350AC400C102,방문목욕,326.0,106.0,8382.0,389052.0,345543.0
2013,대구,동구,15350AC400C102,방문요양,1686.0,400.0,318848.0,10873071.0,9740967.0
2013,대구,동구,15350AC400C102,복지용구,1347.0,108.0,0.0,1002575.0,895398.0
2013,대구,동구,15350AC400C102,주야간보호,268.0,57.0,43144.0,1458856.0,1316483.0
2013,대구,북구,15350AC400C105,계,2649.0,893.0,598350.0,24877445.0,21851992.0
2013,대구,북구,15350AC400C105,노인요양공동생활가정,311.0,133.0,67288.0,2983114.0,2589660.0
2013,대구,북구,15350AC400C105,노인요양시설,820.0,147.0,209504.0,9962839.0,8668242.0
2013,대구,북구,15350AC400C105,노인요양시설(구법),11.0,6.0,1244.0,45200.0,37032.0
2013,대구,북구,15350AC400C105,노인요양시설(단기보호전환),26.0,6.0,2245.0,85980.0,71565.0
2013,대구,북구,15350AC400C105,노인전문요양시설(구법),85.0,26.0,3764.0,174545.0,144239.0
2013,대구,북구,15350AC400C105,단기보호,102.0,38.0,4645.0,169412.0,147070.0
2013,대구,북구,15350AC400C105,방문간호,23.0,13.0,705.0,28515.0,24917.0
2013,대구,북구,15350AC400C105,방문목욕,284.0,136.0,7903.0,356523.0,314993.0
2013,대구,북구,15350AC400C105,방문요양,1467.0,436.0,277139.0,9419780.0,8391914.0
2013,대구,북구,15350AC400C105,복지용구,1147.0,121.0,0.0,842398.0,749547.0
2013,대구,북구,15350AC400C105,주야간보호,176.0,62.0,23913.0,809138.0,712813.0
2013,대구,서구,15350AC400C103,계,1402.0,577.0,309749.0,12958294.0,11473298.0
2013,대구,서구,15350AC400C103,노인요양공동생활가정,207.0,91.0,38443.0,1695016.0,1469277.0
2013,대구,서구,15350AC400C103,노인요양시설,481.0,91.0,109203.0,5172566.0,4591744.0
2013,대구,서구,15350AC400C103,노인요양시설(구법),10.0,3.0,938.0,35711.0,31885.0
2013,대구,서구,15350AC400C103,노인요양시설(단기보호전환),63.0,3.0,5438.0,215469.0,185239.0
2013,대구,서구,15350AC400C103,노인전문요양시설(구법),133.0,13.0,4242.0,191027.0,176604.0
2013,대구,서구,15350AC400C103,단기보호,61.0,26.0,3428.0,125707.0,108683.0
2013,대구,서구,15350AC400C103,방문간호,23.0,8.0,881.0,33677.0,29625.0
2013,대구,서구,15350AC400C103,방문목욕,165.0,82.0,4075.0,174663.0,154343.0
2013,대구,서구,15350AC400C103,방문요양,712.0,292.0,129047.0,4359166.0,3878866.0
2013,대구,서구,15350AC400C103,복지용구,575.0,72.0,0.0,455692.0,404131.0
2013,대구,서구,15350AC400C103,주야간보호,106.0,39.0,14054.0,499600.0,442902.0
2013,대구,수성구,15350AC400C106,계,2854.0,1002.0,608596.0,25504630.0,22020771.0
2013,대구,수성구,15350AC400C106,노인요양공동생활가정,247.0,136.0,48371.0,2159168.0,1815418.0
2013,대구,수성구,15350AC400C106,노인요양시설,852.0,189.0,212346.0,10100342.0,8509158.0
2013,대구,수성구,15350AC400C106,노인요양시설(구법),23.0,5.0,2346.0,84737.0,73496.0
2013,대구,수성구,15350AC400C106,노인요양시설(단기보호전환),28.0,12.0,2287.0,89413.0,74820.0
2013,대구,수성구,15350AC400C106,노인전문요양시설(구법),154.0,34.0,6164.0,283748.0,242750.0
2013,대구,수성구,15350AC400C106,단기보호,102.0,37.0,5010.0,187598.0,163856.0
2013,대구,수성구,15350AC400C106,방문간호,23.0,14.0,653.0,27019.0,23043.0
2013,대구,수성구,15350AC400C106,방문목욕,284.0,164.0,6706.0,311233.0,271543.0
2013,대구,수성구,15350AC400C106,방문요양,1636.0,494.0,289830.0,10021638.0,8870769.0
2013,대구,수성구,15350AC400C106,복지용구,1328.0,129.0,0.0,1011803.0,894354.0
2013,대구,수성구,15350AC400C106,주야간보호,240.0,62.0,34883.0,1227929.0,1081565.0
2013,대구,중구,15350AC400C101,계,712.0,449.0,145412.0,6112202.0,5323733.0
2013,대구,중구,15350AC400C101,노인요양공동생활가정,97.0,62.0,17312.0,770979.0,673041.0
2013,대구,중구,15350AC400C101,노인요양시설,181.0,85.0,44939.0,2129811.0,1801988.0
2013,대구,중구,15350AC400C101,노인요양시설(구법),5.0,3.0,468.0,18014.0,14889.0
2013,대구,중구,15350AC400C101,노인요양시설(단기보호전환),11.0,4.0,825.0,30660.0,25721.0
2013,대구,중구,15350AC400C101,노인전문요양시설(구법),19.0,14.0,896.0,41051.0,33573.0
2013,대구,중구,15350AC400C101,단기보호,35.0,19.0,1348.0,48107.0,42164.0
2013,대구,중구,15350AC400C101,방문간호,7.0,6.0,326.0,12821.0,11494.0
2013,대구,중구,15350AC400C101,방문목욕,65.0,50.0,1383.0,66500.0,59734.0
2013,대구,중구,15350AC400C101,방문요양,405.0,221.0,70536.0,2487982.0,2215053.0
2013,대구,중구,15350AC400C101,복지용구,321.0,62.0,0.0,248982.0,220427.0
2013,대구,중구,15350AC400C101,주야간보호,60.0,29.0,7379.0,257294.0,225650.0
2013,대전,대덕구,15350AC400F105,계,1515.0,575.0,330163.0,12998695.0,11428289.0
2013,대전,대덕구,15350AC400F105,노인요양공동생활가정,57.0,42.0,12946.0,570995.0,489040.0
2013,대전,대덕구,15350AC400F105,노인요양시설,486.0,122.0,109140.0,5075259.0,4380436.0
2013,대전,대덕구,15350AC400F105,노인요양시설(구법),3.0,3.0,211.0,6715.0,5372.0
2013,대전,대덕구,15350AC400F105,노인요양시설(단기보호전환),7.0,5.0,527.0,20623.0,17044.0
2013,대전,대덕구,15350AC400F105,노인전문요양시설(구법),100.0,14.0,10338.0,465895.0,430312.0
2013,대전,대덕구,15350AC400F105,단기보호,3.0,3.0,33.0,1168.0,993.0
2013,대전,대덕구,15350AC400F105,방문간호,35.0,12.0,1163.0,49689.0,44101.0
2013,대전,대덕구,15350AC400F105,방문목욕,221.0,128.0,6339.0,261775.0,228815.0
2013,대전,대덕구,15350AC400F105,방문요양,934.0,283.0,175530.0,5465099.0,4867416.0
2013,대전,대덕구,15350AC400F105,복지용구,718.0,102.0,0.0,616254.0,549603.0
2013,대전,대덕구,15350AC400F105,주야간보호,85.0,28.0,13936.0,465223.0,415156.0
2013,대전,동구,15350AC400F101,계,2288.0,649.0,489341.0,19532065.0,17259153.0
2013,대전,동구,15350AC400F101,노인요양공동생활가정,108.0,43.0,26546.0,1174863.0,1047768.0
2013,대전,동구,15350AC400F101,노인요양시설,679.0,130.0,152902.0,7123738.0,6218217.0
2013,대전,동구,15350AC400F101,노인요양시설(구법),40.0,3.0,2054.0,68118.0,66039.0
2013,대전,동구,15350AC400F101,노인요양시설(단기보호전환),9.0,7.0,598.0,23344.0,19944.0
2013,대전,동구,15350AC400F101,노인전문요양시설(구법),68.0,9.0,7215.0,336261.0,296374.0
2013,대전,동구,15350AC400F101,단기보호,4.0,2.0,72.0,2688.0,2284.0
2013,대전,동구,15350AC400F101,방문간호,64.0,13.0,1765.0,69936.0,62229.0
2013,대전,동구,15350AC400F101,방문목욕,307.0,144.0,8248.0,332438.0,294145.0
2013,대전,동구,15350AC400F101,방문요양,1479.0,328.0,273317.0,8824895.0,7851221.0
2013,대전,동구,15350AC400F101,복지용구,1187.0,108.0,0.0,1024360.0,913333.0
2013,대전,동구,15350AC400F101,주야간보호,113.0,38.0,16624.0,551424.0,487599.0
2013,대전,서구,15350AC400F103,계,3515.0,992.0,792303.0,31619445.0,27355481.0
2013,대전,서구,15350AC400F103,노인요양공동생활가정,157.0,80.0,35623.0,1589005.0,1338706.0
2013,대전,서구,15350AC400F103,노인요양시설,1071.0,213.0,267844.0,12666316.0,10797336.0
2013,대전,서구,15350AC400F103,노인요양시설(구법),11.0,8.0,910.0,33613.0,26918.0
2013,대전,서구,15350AC400F103,노인요양시설(단기보호전환),46.0,16.0,3414.0,131677.0,108702.0
2013,대전,서구,15350AC400F103,노인전문요양시설(구법),73.0,26.0,5448.0,254557.0,209310.0
2013,대전,서구,15350AC400F103,단기보호,6.0,6.0,204.0,7485.0,6362.0
2013,대전,서구,15350AC400F103,방문간호,104.0,15.0,3163.0,130762.0,113062.0
2013,대전,서구,15350AC400F103,방문목욕,567.0,210.0,15847.0,649442.0,567126.0
2013,대전,서구,15350AC400F103,방문요양,2224.0,462.0,430145.0,13670561.0,12005573.0
2013,대전,서구,15350AC400F103,복지용구,1769.0,173.0,0.0,1449620.0,1274862.0
2013,대전,서구,15350AC400F103,주야간보호,191.0,61.0,29705.0,1036406.0,907523.0
2013,대전,유성구,15350AC400F104,계,2004.0,804.0,437045.0,17663547.0,15178276.0
2013,대전,유성구,15350AC400F104,노인요양공동생활가정,64.0,52.0,14953.0,663274.0,548640.0
2013,대전,유성구,15350AC400F104,노인요양시설,659.0,191.0,153552.0,7321620.0,6177187.0
2013,대전,유성구,15350AC400F104,노인요양시설(구법),10.0,10.0,688.0,23902.0,19331.0
2013,대전,유성구,15350AC400F104,노인요양시설(단기보호전환),52.0,17.0,3952.0,152643.0,128098.0
2013,대전,유성구,15350AC400F104,노인전문요양시설(구법),143.0,25.0,10072.0,473370.0,414244.0
2013,대전,유성구,15350AC400F104,단기보호,8.0,10.0,751.0,28061.0,24365.0
2013,대전,유성구,15350AC400F104,방문간호,34.0,10.0,1000.0,43460.0,37482.0
2013,대전,유성구,15350AC400F104,방문목욕,278.0,126.0,7690.0,314807.0,274247.0
2013,대전,유성구,15350AC400F104,방문요양,1176.0,369.0,219653.0,7000387.0,6124046.0
2013,대전,유성구,15350AC400F104,복지용구,984.0,141.0,0.0,784800.0,687474.0
2013,대전,유성구,15350AC400F104,주야간보호,156.0,44.0,24734.0,857223.0,743162.0
2013,대전,중구,15350AC400F102,계,2898.0,686.0,643132.0,25416601.0,22204178.0
2013,대전,중구,15350AC400F102,노인요양공동생활가정,83.0,52.0,19411.0,860455.0,734949.0
2013,대전,중구,15350AC400F102,노인요양시설,766.0,161.0,177842.0,8468645.0,7270567.0
2013,대전,중구,15350AC400F102,노인요양시설(구법),11.0,7.0,834.0,27746.0,23127.0
2013,대전,중구,15350AC400F102,노인요양시설(단기보호전환),26.0,9.0,1673.0,64977.0,55536.0
2013,대전,중구,15350AC400F102,노인전문요양시설(구법),60.0,16.0,5040.0,233834.0,199873.0
2013,대전,중구,15350AC400F102,단기보호,7.0,5.0,389.0,15433.0,13239.0
2013,대전,중구,15350AC400F102,방문간호,101.0,13.0,2618.0,109173.0,94801.0
2013,대전,중구,15350AC400F102,방문목욕,540.0,173.0,15645.0,630629.0,553882.0
2013,대전,중구,15350AC400F102,방문요양,2040.0,332.0,401586.0,13094683.0,11569153.0
2013,대전,중구,15350AC400F102,복지용구,1593.0,105.0,0.0,1305387.0,1156227.0
2013,대전,중구,15350AC400F102,주야간보호,119.0,31.0,18094.0,605640.0,532825.0
2013,부산,강서구,15350AC400B112,계,421.0,270.0,85352.0,3632237.0,3138726.0
2013,부산,강서구,15350AC400B112,노인요양공동생활가정,7.0,8.0,1998.0,88704.0,72049.0
2013,부산,강서구,15350AC400B112,노인요양시설,164.0,58.0,40989.0,1928473.0,1667374.0
2013,부산,강서구,15350AC400B112,노인요양시설(구법),3.0,3.0,318.0,11065.0,8862.0
2013,부산,강서구,15350AC400B112,노인요양시설(단기보호전환),5.0,2.0,275.0,11084.0,8867.0
2013,부산,강서구,15350AC400B112,노인전문요양시설(구법),14.0,10.0,1201.0,54126.0,44437.0
2013,부산,강서구,15350AC400B112,단기보호,2.0,2.0,183.0,6806.0,5785.0
2013,부산,강서구,15350AC400B112,방문간호,0.0,0.0,0.0,0.0,0.0
2013,부산,강서구,15350AC400B112,방문목욕,38.0,32.0,1061.0,45948.0,39832.0
2013,부산,강서구,15350AC400B112,방문요양,211.0,137.0,35769.0,1261675.0,1096614.0
2013,부산,강서구,15350AC400B112,복지용구,157.0,54.0,0.0,102924.0,89259.0
2013,부산,강서구,15350AC400B112,주야간보호,28.0,7.0,3558.0,121431.0,105646.0
2013,부산,금정구,15350AC400B111,계,1540.0,545.0,322837.0,13163484.0,11734646.0
2013,부산,금정구,15350AC400B111,노인요양공동생활가정,21.0,18.0,4064.0,180820.0,149252.0
2013,부산,금정구,15350AC400B111,노인요양시설,462.0,94.0,124866.0,5933299.0,5404440.0
2013,부산,금정구,15350AC400B111,노인요양시설(구법),8.0,6.0,796.0,27968.0,22945.0
2013,부산,금정구,15350AC400B111,노인요양시설(단기보호전환),12.0,8.0,773.0,29164.0,23083.0
2013,부산,금정구,15350AC400B111,노인전문요양시설(구법),97.0,18.0,9395.0,313848.0,285937.0
2013,부산,금정구,15350AC400B111,단기보호,1.0,1.0,106.0,3953.0,3360.0
2013,부산,금정구,15350AC400B111,방문간호,14.0,6.0,410.0,16181.0,14024.0
2013,부산,금정구,15350AC400B111,방문목욕,180.0,96.0,4945.0,211781.0,186235.0
2013,부산,금정구,15350AC400B111,방문요양,886.0,297.0,158858.0,5432038.0,4756712.0
2013,부산,금정구,15350AC400B111,복지용구,679.0,107.0,0.0,406631.0,356695.0
2013,부산,금정구,15350AC400B111,주야간보호,128.0,31.0,18624.0,607802.0,531963.0
2013,부산,기장군,15350AC400B116,계,1061.0,333.0,234195.0,9899600.0,8720532.0
2013,부산,기장군,15350AC400B116,노인요양공동생활가정,22.0,16.0,5967.0,258790.0,229336.0
2013,부산,기장군,15350AC400B116,노인요양시설,467.0,59.0,121481.0,5742984.0,5037899.0
2013,부산,기장군,15350AC400B116,노인요양시설(구법),3.0,3.0,218.0,7182.0,6493.0
2013,부산,기장군,15350AC400B116,노인요양시설(단기보호전환),12.0,5.0,700.0,27447.0,23186.0
2013,부산,기장군,15350AC400B116,노인전문요양시설(구법),40.0,9.0,4018.0,185733.0,165611.0
2013,부산,기장군,15350AC400B116,단기보호,4.0,4.0,278.0,10257.0,8735.0
2013,부산,기장군,15350AC400B116,방문간호,21.0,8.0,543.0,21729.0,19141.0
2013,부산,기장군,15350AC400B116,방문목욕,77.0,38.0,2083.0,88517.0,77559.0
2013,부산,기장군,15350AC400B116,방문요양,513.0,154.0,92266.0,3047894.0,2701871.0
2013,부산,기장군,15350AC400B116,복지용구,410.0,77.0,0.0,272515.0,242615.0
2013,부산,기장군,15350AC400B116,주야간보호,55.0,22.0,6641.0,236551.0,208086.0
2013,부산,남구,15350AC400B107,계,1767.0,579.0,367064.0,14062076.0,12240926.0
2013,부산,남구,15350AC400B107,노인요양공동생활가정,57.0,29.0,10288.0,457511.0,393883.0
2013,부산,남구,15350AC400B107,노인요양시설,378.0,107.0,92829.0,4360179.0,3725327.0
2013,부산,남구,15350AC400B107,노인요양시설(구법),5.0,5.0,607.0,20559.0,16493.0
2013,부산,남구,15350AC400B107,노인요양시설(단기보호전환),9.0,8.0,642.0,25118.0,20372.0
2013,부산,남구,15350AC400B107,노인전문요양시설(구법),49.0,24.0,4135.0,186298.0,157376.0
2013,부산,남구,15350AC400B107,단기보호,2.0,2.0,251.0,9828.0,8845.0
2013,부산,남구,15350AC400B107,방문간호,26.0,7.0,633.0,24798.0,21999.0
2013,부산,남구,15350AC400B107,방문목욕,298.0,115.0,9119.0,367008.0,322088.0
2013,부산,남구,15350AC400B107,방문요양,1265.0,315.0,236375.0,7706534.0,6781219.0
2013,부산,남구,15350AC400B107,복지용구,884.0,109.0,0.0,514092.0,453357.0
2013,부산,남구,15350AC400B107,주야간보호,84.0,23.0,12185.0,390152.0,339966.0
2013,부산,동구,15350AC400B103,계,772.0,323.0,149023.0,6040508.0,5377172.0
2013,부산,동구,15350AC400B103,노인요양공동생활가정,9.0,10.0,1937.0,85198.0,72492.0
2013,부산,동구,15350AC400B103,노인요양시설,170.0,47.0,37756.0,1831915.0,1604144.0
2013,부산,동구,15350AC400B103,노인요양시설(구법),3.0,4.0,349.0,12239.0,9790.0
2013,부산,동구,15350AC400B103,노인요양시설(단기보호전환),2.0,2.0,111.0,3941.0,3178.0
2013,부산,동구,15350AC400B103,노인전문요양시설(구법),56.0,16.0,5209.0,239130.0,209382.0
2013,부산,동구,15350AC400B103,단기보호,1.0,1.0,120.0,4846.0,4119.0
2013,부산,동구,15350AC400B103,방문간호,7.0,4.0,275.0,12050.0,10535.0
2013,부산,동구,15350AC400B103,방문목욕,91.0,61.0,2407.0,98470.0,86360.0
2013,부산,동구,15350AC400B103,방문요양,530.0,186.0,94533.0,3307755.0,2981963.0
2013,부산,동구,15350AC400B103,복지용구,359.0,66.0,0.0,237609.0,213319.0
2013,부산,동구,15350AC400B103,주야간보호,33.0,13.0,6326.0,207355.0,181890.0
2013,부산,동래구,15350AC400B106,계,1647.0,587.0,352424.0,13583136.0,11948377.0
2013,부산,동래구,15350AC400B106,노인요양공동생활가정,46.0,30.0,12475.0,563997.0,481953.0
2013,부산,동래구,15350AC400B106,노인요양시설,324.0,97.0,82861.0,3913982.0,3480550.0
2013,부산,동래구,15350AC400B106,노인요양시설(구법),5.0,3.0,494.0,17963.0,14683.0
2013,부산,동래구,15350AC400B106,노인요양시설(단기보호전환),21.0,6.0,1010.0,39462.0,33679.0
2013,부산,동래구,15350AC400B106,노인전문요양시설(구법),34.0,22.0,3209.0,129933.0,108431.0
2013,부산,동래구,15350AC400B106,단기보호,2.0,2.0,99.0,3866.0,3451.0
2013,부산,동래구,15350AC400B106,방문간호,20.0,7.0,661.0,26393.0,22815.0
2013,부산,동래구,15350AC400B106,방문목욕,254.0,132.0,7886.0,323115.0,280904.0
2013,부산,동래구,15350AC400B106,방문요양,1129.0,335.0,220535.0,7272544.0,6390976.0
2013,부산,동래구,15350AC400B106,복지용구,829.0,110.0,0.0,527756.0,464126.0
2013,부산,동래구,15350AC400B106,주야간보호,130.0,31.0,23194.0,764124.0,666809.0
2013,부산,부산진구,15350AC400B105,계,2262.0,686.0,454460.0,17797147.0,15479813.0
2013,부산,부산진구,15350AC400B105,노인요양공동생활가정,44.0,27.0,9793.0,434239.0,382536.0
2013,부산,부산진구,15350AC400B105,노인요양시설,457.0,141.0,115818.0,5493162.0,4650089.0
2013,부산,부산진구,15350AC400B105,노인요양시설(구법),8.0,7.0,699.0,24232.0,20011.0
2013,부산,부산진구,15350AC400B105,노인요양시설(단기보호전환),14.0,8.0,761.0,28707.0,25809.0
2013,부산,부산진구,15350AC400B105,노인전문요양시설(구법),73.0,28.0,6775.0,302747.0,249302.0
2013,부산,부산진구,15350AC400B105,단기보호,4.0,4.0,234.0,8025.0,6857.0
2013,부산,부산진구,15350AC400B105,방문간호,12.0,8.0,156.0,6246.0,5374.0
2013,부산,부산진구,15350AC400B105,방문목욕,266.0,131.0,7494.0,305535.0,267829.0
2013,부산,부산진구,15350AC400B105,방문요양,1579.0,376.0,294762.0,9855467.0,8689248.0
2013,부산,부산진구,15350AC400B105,복지용구,1151.0,122.0,0.0,724901.0,641637.0
2013,부산,부산진구,15350AC400B105,주야간보호,134.0,31.0,17968.0,613885.0,541121.0
2013,부산,북구,15350AC400B108,계,1320.0,515.0,276038.0,11086815.0,9810420.0
2013,부산,북구,15350AC400B108,노인요양공동생활가정,49.0,22.0,9921.0,442580.0,386493.0
2013,부산,북구,15350AC400B108,노인요양시설,375.0,92.0,95662.0,4507493.0,3945873.0
2013,부산,북구,15350AC400B108,노인요양시설(구법),2.0,2.0,234.0,7677.0,6151.0
2013,부산,북구,15350AC400B108,노인요양시설(단기보호전환),11.0,5.0,778.0,28562.0,23496.0
2013,부산,북구,15350AC400B108,노인전문요양시설(구법),30.0,22.0,2310.0,104407.0,86302.0
2013,부산,북구,15350AC400B108,단기보호,2.0,2.0,185.0,6841.0,5815.0
2013,부산,북구,15350AC400B108,방문간호,5.0,4.0,205.0,9855.0,8430.0
2013,부산,북구,15350AC400B108,방문목욕,160.0,93.0,4241.0,186848.0,164610.0
2013,부산,북구,15350AC400B108,방문요양,779.0,286.0,146661.0,4857211.0,4348618.0
2013,부산,북구,15350AC400B108,복지용구,590.0,104.0,0.0,396477.0,356866.0
2013,부산,북구,15350AC400B108,주야간보호,99.0,19.0,15841.0,538866.0,477766.0
2013,부산,사상구,15350AC400B115,계,1017.0,419.0,203448.0,8361576.0,7514261.0
2013,부산,사상구,15350AC400B115,노인요양공동생활가정,26.0,14.0,5481.0,240290.0,205520.0
2013,부산,사상구,15350AC400B115,노인요양시설,328.0,86.0,85442.0,4046098.0,3678340.0
2013,부산,사상구,15350AC400B115,노인요양시설(구법),1.0,1.0,6.0,96.0,77.0
2013,부산,사상구,15350AC400B115,노인요양시설(단기보호전환),10.0,7.0,628.0,22411.0,18206.0
2013,부산,사상구,15350AC400B115,노인전문요양시설(구법),31.0,16.0,1893.0,82490.0,68188.0
2013,부산,사상구,15350AC400B115,단기보호,6.0,3.0,63.0,1943.0,1755.0
2013,부산,사상구,15350AC400B115,방문간호,5.0,4.0,142.0,5897.0,5007.0
2013,부산,사상구,15350AC400B115,방문목욕,131.0,77.0,3369.0,145761.0,127288.0
2013,부산,사상구,15350AC400B115,방문요양,574.0,219.0,96413.0,3194067.0,2855583.0
2013,부산,사상구,15350AC400B115,복지용구,444.0,81.0,0.0,283406.0,253205.0
2013,부산,사상구,15350AC400B115,주야간보호,64.0,19.0,10011.0,339118.0,301092.0
2013,부산,사하구,15350AC400B110,계,1803.0,518.0,364593.0,15008164.0,13418909.0
2013,부산,사하구,15350AC400B110,노인요양공동생활가정,26.0,23.0,6737.0,299628.0,255959.0
2013,부산,사하구,15350AC400B110,노인요양시설,510.0,104.0,127686.0,6066829.0,5448631.0
2013,부산,사하구,15350AC400B110,노인요양시설(구법),6.0,5.0,708.0,24881.0,21376.0
2013,부산,사하구,15350AC400B110,노인요양시설(단기보호전환),17.0,3.0,1074.0,42326.0,36434.0
2013,부산,사하구,15350AC400B110,노인전문요양시설(구법),166.0,27.0,15560.0,713313.0,626092.0
2013,부산,사하구,15350AC400B110,단기보호,6.0,1.0,125.0,4398.0,3887.0
2013,부산,사하구,15350AC400B110,방문간호,1.0,1.0,24.0,1151.0,1064.0
2013,부산,사하구,15350AC400B110,방문목욕,206.0,89.0,6060.0,246682.0,218734.0
2013,부산,사하구,15350AC400B110,방문요양,1080.0,260.0,191830.0,6605196.0,5912201.0
2013,부산,사하구,15350AC400B110,복지용구,853.0,104.0,0.0,495258.0,448190.0
2013,부산,사하구,15350AC400B110,주야간보호,105.0,33.0,14789.0,508503.0,446340.0
2013,부산,서구,15350AC400B102,계,920.0,320.0,196467.0,7943668.0,7131787.0
2013,부산,서구,15350AC400B102,노인요양공동생활가정,6.0,7.0,1106.0,49139.0,41069.0
2013,부산,서구,15350AC400B102,노인요양시설,245.0,56.0,61130.0,2918772.0,2614451.0
2013,부산,서구,15350AC400B102,노인요양시설(구법),4.0,4.0,250.0,9504.0,8037.0
2013,부산,서구,15350AC400B102,노인요양시설(단기보호전환),2.0,1.0,78.0,3168.0,2535.0
2013,부산,서구,15350AC400B102,노인전문요양시설(구법),143.0,16.0,10082.0,471111.0,438985.0
2013,부산,서구,15350AC400B102,단기보호,3.0,2.0,64.0,2360.0,2033.0
2013,부산,서구,15350AC400B102,방문간호,11.0,2.0,395.0,13789.0,12382.0
2013,부산,서구,15350AC400B102,방문목욕,83.0,41.0,2180.0,89813.0,79498.0
2013,부산,서구,15350AC400B102,방문요양,601.0,182.0,113957.0,3900218.0,3500596.0
2013,부산,서구,15350AC400B102,복지용구,398.0,63.0,0.0,237873.0,214707.0
2013,부산,서구,15350AC400B102,주야간보호,48.0,14.0,7225.0,247920.0,217494.0
2013,부산,수영구,15350AC400B114,계,1129.0,490.0,228880.0,9057111.0,7936778.0
2013,부산,수영구,15350AC400B114,노인요양공동생활가정,34.0,22.0,8922.0,400120.0,334258.0
2013,부산,수영구,15350AC400B114,노인요양시설,275.0,99.0,68955.0,3254817.0,2846412.0
2013,부산,수영구,15350AC400B114,노인요양시설(구법),3.0,3.0,394.0,13588.0,10871.0
2013,부산,수영구,15350AC400B114,노인요양시설(단기보호전환),11.0,5.0,438.0,17526.0,14366.0
2013,부산,수영구,15350AC400B114,노인전문요양시설(구법),23.0,14.0,2346.0,105795.0,87522.0
2013,부산,수영구,15350AC400B114,단기보호,0.0,0.0,0.0,0.0,0.0
2013,부산,수영구,15350AC400B114,방문간호,13.0,5.0,295.0,12373.0,11204.0
2013,부산,수영구,15350AC400B114,방문목욕,157.0,99.0,4624.0,188223.0,165503.0
2013,부산,수영구,15350AC400B114,방문요양,739.0,276.0,135948.0,4506881.0,3975137.0
2013,부산,수영구,15350AC400B114,복지용구,542.0,89.0,0.0,328092.0,290391.0
2013,부산,수영구,15350AC400B114,주야간보호,49.0,19.0,6958.0,229697.0,201115.0
2013,부산,연제구,15350AC400B113,계,1164.0,488.0,235695.0,9041582.0,7904210.0
2013,부산,연제구,15350AC400B113,노인요양공동생활가정,51.0,27.0,11511.0,523724.0,460445.0
2013,부산,연제구,15350AC400B113,노인요양시설,236.0,93.0,53357.0,2530255.0,2163680.0
2013,부산,연제구,15350AC400B113,노인요양시설(구법),3.0,3.0,365.0,11913.0,10320.0
2013,부산,연제구,15350AC400B113,노인요양시설(단기보호전환),9.0,5.0,419.0,14783.0,12194.0
2013,부산,연제구,15350AC400B113,노인전문요양시설(구법),77.0,14.0,8650.0,402112.0,369947.0
2013,부산,연제구,15350AC400B113,단기보호,6.0,6.0,265.0,9898.0,8486.0
2013,부산,연제구,15350AC400B113,방문간호,9.0,3.0,183.0,7794.0,6728.0
2013,부산,연제구,15350AC400B113,방문목욕,170.0,86.0,5197.0,212461.0,186009.0
2013,부산,연제구,15350AC400B113,방문요양,758.0,258.0,145441.0,4633655.0,4076257.0
2013,부산,연제구,15350AC400B113,복지용구,565.0,90.0,0.0,355040.0,312951.0
2013,부산,연제구,15350AC400B113,주야간보호,70.0,22.0,10307.0,339947.0,297192.0
