run_id,region_code,sido_name,sigungu_name,service,resource_type,strategy,demand_value,baseline_resource,allocated_resource,after_resource,current_supply_rate,after_supply_rate,continuous_gap,after_gap,integer_need,after_integer_need,provider_missing,after_provider_missing,allocation_order,allocation_reason
20260727T070227Z_visit_nursing_institution_zero_provider_priority,43750,충청북도,진천군,visit_nursing,institution,zero_provider_priority,1967.5,1.0,0,1.0,0.5082592121982211,0.5082592121982211,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,43760,충청북도,괴산군,visit_nursing,institution,zero_provider_priority,1594.0,0.0,0,0.0,0.0,0.0,0.6589803887081547,0.6589803887081547,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,43770,충청북도,음성군,visit_nursing,institution,zero_provider_priority,2769.5,1.0,0,1.0,0.3610760064993681,0.3610760064993681,0.14494741940227995,0.14494741940227995,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,43800,충청북도,단양군,visit_nursing,institution,zero_provider_priority,1098.5,0.0,0,0.0,0.0,0.0,0.45413422647171137,0.45413422647171137,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,44710,충청남도,금산군,visit_nursing,institution,zero_provider_priority,2943.0,2.0,0,2.0,0.6795786612300374,0.6795786612300374,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,44760,충청남도,부여군,visit_nursing,institution,zero_provider_priority,3443.0,2.0,0,2.0,0.5808887598024979,0.5808887598024979,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,44770,충청남도,서천군,visit_nursing,institution,zero_provider_priority,3164.5,1.0,0,1.0,0.31600568810238583,0.31600568810238583,0.3082455709328453,0.3082455709328453,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,44790,충청남도,청양군,visit_nursing,institution,zero_provider_priority,1595.0,0.0,0,0.0,0.0,0.0,0.6593938017500042,0.6593938017500042,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,44800,충청남도,홍성군,visit_nursing,institution,zero_provider_priority,4122.0,3.0,0,3.0,0.727802037845706,0.727802037845706,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,44810,충청남도,예산군,visit_nursing,institution,zero_provider_priority,3516.0,8.0,0,8.0,2.2753128555176336,2.2753128555176336,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,44825,충청남도,태안군,visit_nursing,institution,zero_provider_priority,2568.0,3.0,0,3.0,1.1682242990654206,1.1682242990654206,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46710,전라남도,담양군,visit_nursing,institution,zero_provider_priority,2475.5,2.0,0,2.0,0.8079175924055746,0.8079175924055746,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46720,전라남도,곡성군,visit_nursing,institution,zero_provider_priority,1768.5,3.0,0,3.0,1.6963528413910094,1.6963528413910094,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46730,전라남도,구례군,visit_nursing,institution,zero_provider_priority,1776.0,2.0,0,2.0,1.1261261261261262,1.1261261261261262,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46770,전라남도,고흥군,visit_nursing,institution,zero_provider_priority,3853.5,3.0,0,3.0,0.7785130400934215,0.7785130400934215,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46780,전라남도,보성군,visit_nursing,institution,zero_provider_priority,2159.5,2.0,0,2.0,0.9261403102570039,0.9261403102570039,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46790,전라남도,화순군,visit_nursing,institution,zero_provider_priority,2868.0,3.0,0,3.0,1.0460251046025104,1.0460251046025104,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46800,전라남도,장흥군,visit_nursing,institution,zero_provider_priority,2456.5,5.0,0,5.0,2.0354162426216162,2.0354162426216162,0.0,0.0,0,0,False,False,,
